system,CO-atop,d-dos height,d-dos height2,d-dos position,d-dos position2,d-dos width,d-dos width2,p-dos height,p-dos height2,p-dos position,p-dos position2,p-dos width,p-dos width2,s-dos height,s-dos height2,s-dos position,s-dos position2,s-dos width,s-dos width2,efermi
Rh0.25Au0.75_111,-1.772 ,1567.560 ,573.695 ,-4.337 ,-1.615 ,2.056 ,0.735 ,56.640 ,47.678 ,1.859 ,-5.529 ,1.939 ,2.286 ,118.185 ,76.104 ,-7.398 ,3.905 ,1.511 ,0.903 ,-1.304 
Pt0.7Au0.3_111,-1.307 ,1368.630 ,846.261 ,-4.344 ,-1.657 ,2.672 ,0.950 ,62.342 ,54.688 ,-4.453 ,1.316 ,3.095 ,1.773 ,132.081 ,66.144 ,-7.348 ,4.189 ,1.534 ,0.625 ,-1.206 
Ir0.3Au0.7_111,0.150 ,1452.668 ,427.448 ,-4.380 ,-1.353 ,2.255 ,0.789 ,60.969 ,53.256 ,-5.037 ,4.465 ,2.778 ,0.609 ,133.562 ,81.312 ,-7.507 ,4.067 ,1.485 ,0.910 ,-1.122 
Ir0.6Au0.4_111,0.140 ,1222.898 ,740.817 ,-4.388 ,-0.752 ,2.880 ,1.431 ,75.619 ,54.823 ,-3.934 ,2.016 ,3.808 ,1.719 ,139.304 ,36.903 ,-7.432 ,-3.243 ,1.615 ,2.182 ,-0.687 
Ir0.45Au0.55_111,-1.871 ,1326.817 ,605.184 ,-4.414 ,-1.122 ,2.453 ,1.000 ,57.889 ,54.783 ,2.478 ,-5.368 ,1.750 ,2.657 ,133.942 ,53.040 ,-7.505 ,4.160 ,1.502 ,0.587 ,-0.917 
Pt0.5Au0.5_111,-1.434 ,1477.936 ,643.680 ,-4.473 ,-1.857 ,2.605 ,0.896 ,57.658 ,54.193 ,-4.675 ,1.116 ,3.000 ,2.015 ,128.774 ,84.736 ,-7.404 ,4.091 ,1.506 ,0.846 ,-1.327 
Pt0.65Au0.35_111,-0.008 ,1349.517 ,866.018 ,-4.479 ,-1.757 ,2.589 ,0.966 ,59.597 ,52.524 ,-4.501 ,1.199 ,3.094 ,1.765 ,128.811 ,94.563 ,-7.376 ,4.388 ,1.514 ,0.849 ,-1.244 
Ir0.75Ag0.25_111,-1.873 ,1330.114 ,893.975 ,-4.480 ,-0.656 ,2.563 ,1.687 ,83.032 ,64.885 ,-3.524 ,2.249 ,3.915 ,1.304 ,120.345 ,38.749 ,-7.165 ,-4.646 ,1.241 ,5.194 ,-0.583 
Pd0.8Ag0.2_111,0.023 ,1730.029 ,1424.619 ,-4.500 ,-2.267 ,2.148 ,0.963 ,59.164 ,51.702 ,1.137 ,-4.209 ,1.912 ,2.410 ,83.987 ,35.742 ,-6.377 ,-4.818 ,0.968 ,2.639 ,-1.722 
Rh0.35Au0.65_111,0.098 ,1541.170 ,660.778 ,-4.552 ,-1.519 ,2.577 ,0.808 ,60.374 ,54.989 ,1.074 ,-4.911 ,1.856 ,2.628 ,112.332 ,47.639 ,-7.246 ,3.903 ,1.588 ,0.634 ,-1.246 
Pt0.8Ag0.2_111,-1.264 ,1401.336 ,1002.189 ,-4.587 ,-1.696 ,2.386 ,1.075 ,60.245 ,57.318 ,-4.419 ,1.568 ,3.036 ,1.992 ,111.923 ,45.631 ,-7.021 ,-8.493 ,0.930 ,1.347 ,-1.223 
Rh0.45Au0.55_111,-1.701 ,1439.302 ,946.699 ,-4.595 ,-1.556 ,2.520 ,1.069 ,72.259 ,52.094 ,2.394 ,-3.440 ,2.158 ,3.336 ,107.933 ,35.616 ,-7.119 ,-3.494 ,1.600 ,1.930 ,-1.202 
Pd0.55Au0.45_111,-0.064 ,1516.874 ,1185.118 ,-4.595 ,-2.286 ,2.324 ,0.933 ,67.177 ,47.830 ,1.663 ,-3.821 ,2.562 ,1.811 ,75.684 ,51.206 ,-7.105 ,4.333 ,1.281 ,0.742 ,-1.646 
Ir0.2Au0.8_111,-0.015 ,1620.286 ,404.969 ,-4.615 ,-1.458 ,2.294 ,0.654 ,59.083 ,56.502 ,-5.203 ,0.517 ,2.660 ,1.791 ,119.056 ,93.444 ,-7.572 ,3.742 ,1.141 ,0.923 ,-1.196 
Pt0.6Au0.4_111,-1.250 ,1345.024 ,591.235 ,-4.619 ,-2.160 ,2.481 ,1.050 ,59.000 ,52.871 ,-4.534 ,1.190 ,3.096 ,1.811 ,126.115 ,94.929 ,-6.952 ,4.328 ,1.767 ,0.832 ,-1.265 
Ir0.5Au0.5_111,-0.145 ,1367.449 ,740.363 ,-4.636 ,-1.073 ,2.631 ,1.475 ,70.604 ,53.835 ,-4.221 ,1.565 ,3.654 ,1.897 ,136.246 ,34.208 ,-7.126 ,-3.849 ,1.719 ,5.241 ,-0.867 
Pt0.4Au0.6_111,0.100 ,1528.067 ,697.233 ,-4.674 ,-2.036 ,2.460 ,0.920 ,56.653 ,54.442 ,-4.816 ,1.044 ,2.931 ,2.209 ,129.965 ,99.524 ,-7.446 ,3.894 ,1.486 ,0.881 ,-1.332 
Ir0.4Au0.6_111,-2.131 ,1398.740 ,573.607 ,-4.693 ,-1.272 ,2.588 ,1.022 ,53.198 ,47.428 ,-5.596 ,3.803 ,2.456 ,0.710 ,135.789 ,65.053 ,-7.491 ,4.016 ,1.566 ,0.613 ,-0.987 
Rh0.3Au0.7_111,0.077 ,1538.557 ,664.046 ,-4.693 ,-1.647 ,2.473 ,0.859 ,66.037 ,49.658 ,2.218 ,-5.431 ,1.730 ,2.268 ,111.488 ,70.829 ,-7.362 ,4.152 ,1.492 ,0.841 ,-1.278 
Pt0.75Ag0.25_111,-0.022 ,1487.330 ,1026.921 ,-4.709 ,-1.783 ,2.258 ,1.111 ,58.517 ,55.806 ,-4.422 ,1.395 ,3.018 ,1.972 ,122.841 ,37.208 ,-7.181 ,4.296 ,1.492 ,0.616 ,-1.268 
Rh0.2Au0.8_111,0.024 ,1656.590 ,527.426 ,-4.738 ,-1.649 ,2.444 ,0.649 ,57.135 ,53.771 ,0.669 ,-5.221 ,2.034 ,2.514 ,152.288 ,83.163 ,-7.814 ,3.805 ,1.345 ,0.903 ,-1.311 
Pd0.45Au0.55_111,0.015 ,1542.689 ,1136.977 ,-4.756 ,-2.359 ,2.261 ,0.987 ,62.052 ,49.638 ,2.291 ,-4.460 ,1.678 ,2.908 ,104.432 ,59.390 ,-7.128 ,4.163 ,1.543 ,0.761 ,-1.629 
Rh0.5Au0.5_111,-1.547 ,1459.599 ,1181.162 ,-4.764 ,-1.614 ,2.389 ,1.203 ,60.153 ,57.642 ,1.386 ,-3.382 ,1.541 ,2.961 ,118.394 ,38.523 ,-7.070 ,0.702 ,1.555 ,2.041 ,-1.184 
Pt0.45Au0.55_111,0.068 ,1455.387 ,917.841 ,-4.775 ,-2.048 ,2.370 ,1.018 ,57.194 ,53.342 ,-4.676 ,1.044 ,3.044 ,1.963 ,130.110 ,99.948 ,-7.422 ,4.034 ,1.487 ,0.857 ,-1.313 
Ir0.7Ag0.3_111,-0.032 ,1339.581 ,960.146 ,-4.799 ,-0.932 ,2.403 ,1.801 ,78.150 ,63.905 ,-3.221 ,2.138 ,3.703 ,1.305 ,121.488 ,39.360 ,-7.235 ,-4.765 ,1.173 ,5.173 ,-0.660 
Pd0.5Au0.5_111,-0.978 ,1510.365 ,1256.637 ,-4.801 ,-2.377 ,2.208 ,1.020 ,63.897 ,49.152 ,2.256 ,-4.414 ,1.675 ,2.960 ,82.946 ,58.759 ,-7.185 ,4.177 ,1.426 ,0.768 ,-1.647 
Pd0.25Au0.75_111,0.129 ,1684.184 ,707.093 ,-4.806 ,-2.484 ,2.335 ,0.744 ,58.891 ,55.444 ,4.383 ,0.615 ,0.734 ,2.188 ,142.922 ,80.318 ,-6.786 ,3.885 ,1.917 ,1.135 ,-1.436 
Pt0.7Ag0.3_111,0.012 ,1507.576 ,1044.732 ,-4.815 ,-1.866 ,2.220 ,1.149 ,57.046 ,56.436 ,1.300 ,-4.214 ,1.919 ,2.821 ,123.294 ,34.073 ,-6.762 ,4.237 ,1.698 ,0.610 ,-1.319 
Pd0.3Au0.7_111,-0.869 ,1600.703 ,871.357 ,-4.874 ,-2.473 ,2.263 ,0.898 ,55.841 ,55.221 ,0.797 ,4.520 ,2.141 ,0.719 ,109.402 ,77.333 ,-7.350 ,4.056 ,1.512 ,1.103 ,-1.481 
Pd0.75Ag0.25_111,-0.994 ,1684.891 ,1634.684 ,-4.875 ,-2.410 ,1.946 ,1.112 ,59.561 ,50.796 ,1.079 ,3.190 ,1.874 ,1.233 ,78.272 ,37.551 ,-6.478 ,-5.026 ,0.978 ,2.411 ,-1.731 
Pd0.35Au0.65_111,-0.866 ,1596.868 ,1032.789 ,-4.879 ,-2.435 ,2.223 ,0.991 ,55.382 ,49.118 ,0.738 ,-4.700 ,1.880 ,2.899 ,106.354 ,70.786 ,-7.268 ,3.895 ,1.594 ,0.843 ,-1.560 
Pd0.4Au0.6_111,-0.975 ,1579.976 ,1204.460 ,-4.892 ,-2.416 ,2.189 ,0.950 ,54.191 ,47.091 ,0.445 ,4.182 ,1.789 ,0.662 ,113.423 ,66.075 ,-7.204 ,4.009 ,1.472 ,0.808 ,-1.586 
Ir0.65Ag0.35_111,-1.913 ,1493.402 ,930.541 ,-4.892 ,-1.084 ,2.240 ,1.803 ,77.378 ,61.637 ,-3.598 ,1.937 ,4.027 ,1.275 ,74.147 ,69.443 ,-7.072 ,-7.586 ,0.829 ,1.888 ,-0.774 
Pt0.65Ag0.35_111,-1.321 ,1581.594 ,1000.922 ,-4.932 ,-1.958 ,2.059 ,1.172 ,63.126 ,53.714 ,1.898 ,-4.524 ,2.504 ,2.986 ,115.961 ,65.821 ,-7.164 ,4.517 ,1.461 ,0.686 ,-1.324 
Ir0.55Ag0.45_111,-0.006 ,1625.320 ,860.788 ,-4.974 ,-1.193 ,2.117 ,1.641 ,60.226 ,55.447 ,-3.374 ,3.245 ,3.116 ,0.798 ,93.328 ,40.485 ,-7.165 ,-6.715 ,0.949 ,3.128 ,-0.884 
Pt0.6Ag0.4_111,-1.227 ,1607.506 ,1110.802 ,-5.026 ,-2.089 ,1.959 ,1.189 ,64.456 ,52.793 ,1.872 ,-4.500 ,2.502 ,2.951 ,116.299 ,63.502 ,-7.123 ,4.514 ,1.414 ,0.673 ,-1.363 
Rh0.05Au0.95_111,0.038 ,1581.274 ,672.680 ,-5.063 ,-3.534 ,2.239 ,0.590 ,75.003 ,51.507 ,4.070 ,-5.457 ,0.825 ,2.392 ,121.015 ,93.177 ,-7.614 ,3.397 ,1.426 ,1.347 ,-1.274 
Pt0.05Au0.95_111,0.089 ,1671.256 ,696.815 ,-5.063 ,-3.456 ,2.269 ,0.738 ,78.649 ,53.649 ,3.976 ,-5.443 ,0.858 ,2.468 ,124.281 ,98.139 ,-7.308 ,3.317 ,1.603 ,1.320 ,-1.315 
Ir0.15Au0.85_111,0.173 ,1546.528 ,558.778 ,-5.100 ,-3.463 ,2.196 ,0.726 ,77.864 ,56.254 ,4.359 ,-5.301 ,0.780 ,2.584 ,137.585 ,92.617 ,-7.465 ,3.780 ,1.071 ,1.194 ,-1.213 
Ir0.45Ag0.55_111,-0.069 ,1798.203 ,781.686 ,-5.128 ,-1.450 ,1.939 ,1.621 ,57.273 ,52.396 ,1.913 ,-2.549 ,1.797 ,3.303 ,98.776 ,37.677 ,-7.208 ,-4.101 ,1.141 ,4.763 ,-1.079 
Pt0.55Ag0.45_111,-1.264 ,1713.431 ,1023.556 ,-5.131 ,-2.119 ,1.941 ,1.175 ,64.556 ,50.421 ,1.769 ,-4.574 ,2.537 ,3.011 ,115.432 ,66.287 ,-7.144 ,4.409 ,1.377 ,0.693 ,-1.399 
Pt0.2Au0.8_111,0.093 ,1511.808 ,759.006 ,-5.169 ,-2.781 ,2.119 ,1.478 ,71.537 ,53.915 ,4.314 ,0.689 ,0.770 ,2.416 ,123.595 ,98.487 ,-7.208 ,3.651 ,1.616 ,1.229 ,-1.283 
Ir0.5Ag0.5_111,0.064 ,1773.106 ,915.119 ,-5.196 ,-1.513 ,1.918 ,1.678 ,56.944 ,54.411 ,-2.653 ,1.510 ,3.170 ,1.559 ,104.277 ,40.039 ,-7.212 ,-4.632 ,1.097 ,4.548 ,-1.007 
Ir0.25Au0.75_111,-0.376 ,1083.726 ,746.898 ,-5.201 ,-3.104 ,2.238 ,2.906 ,59.877 ,55.725 ,-5.125 ,0.734 ,2.698 ,1.905 ,116.131 ,83.784 ,-7.546 ,3.866 ,1.186 ,0.886 ,-1.143 
Cu0.15Au0.85_111,0.184 ,1554.795 ,1154.468 ,-5.207 ,-3.367 ,2.178 ,0.754 ,66.873 ,48.110 ,4.099 ,-5.540 ,1.018 ,2.499 ,110.968 ,90.302 ,-7.714 ,3.290 ,1.501 ,1.624 ,-1.397 
Pt0.5Ag0.5_111,-1.263 ,1824.162 ,1033.570 ,-5.233 ,-2.289 ,1.839 ,1.074 ,66.272 ,43.478 ,1.707 ,-3.976 ,2.419 ,2.804 ,94.756 ,63.700 ,-7.168 ,4.339 ,0.992 ,0.670 ,-1.436 
Ir0.35Ag0.65_111,-0.105 ,2054.520 ,820.396 ,-5.283 ,-1.712 ,1.826 ,1.260 ,59.901 ,48.861 ,1.966 ,-2.001 ,1.730 ,3.365 ,121.999 ,32.411 ,-7.136 ,1.276 ,1.271 ,2.354 ,-1.199 
Ir0.4Ag0.6_111,0.018 ,1952.548 ,832.238 ,-5.302 ,-1.724 ,1.816 ,1.594 ,63.956 ,51.324 ,1.563 ,-2.837 ,1.794 ,2.974 ,121.097 ,33.120 ,-7.144 ,-2.146 ,1.347 ,1.569 ,-1.202 
Pt0.45Ag0.55_111,-1.055 ,1870.995 ,1063.862 ,-5.323 ,-2.392 ,1.771 ,1.232 ,67.071 ,42.295 ,1.646 ,-3.881 ,2.408 ,2.683 ,94.833 ,63.860 ,-7.190 ,4.272 ,1.028 ,0.668 ,-1.438 
Ir0.3Ag0.7_111,-0.121 ,2146.032 ,604.400 ,-5.331 ,-1.825 ,1.791 ,1.182 ,65.313 ,43.519 ,2.072 ,-2.303 ,2.107 ,3.303 ,94.599 ,38.686 ,-7.192 ,4.403 ,1.026 ,0.575 ,-1.254 
Rh0.15Au0.85_111,0.127 ,1505.196 ,825.054 ,-5.332 ,-3.562 ,1.985 ,0.936 ,65.383 ,62.682 ,4.399 ,1.172 ,0.710 ,2.469 ,118.469 ,86.815 ,-7.522 ,3.855 ,1.482 ,1.167 ,-1.284 
Ag0.8Au0.2_111,0.250 ,2646.298 ,773.733 ,-5.335 ,0.246 ,2.000 ,0.898 ,54.611 ,42.376 ,4.126 ,-6.051 ,1.028 ,1.710 ,92.799 ,81.693 ,-7.356 ,3.818 ,0.714 ,1.188 ,-1.433 
Pt0.4Ag0.6_111,0.099 ,2028.553 ,991.452 ,-5.350 ,-2.399 ,1.747 ,1.058 ,67.815 ,38.865 ,1.598 ,-3.787 ,2.361 ,2.897 ,115.253 ,58.080 ,-7.121 ,4.155 ,1.215 ,0.661 ,-1.471 
Ag0.15Au0.85_111,0.200 ,1861.138 ,1091.649 ,-5.382 ,-3.695 ,1.919 ,0.670 ,67.431 ,51.225 ,4.166 ,-0.357 ,0.987 ,1.882 ,120.246 ,78.378 ,-7.647 ,3.444 ,1.338 ,1.588 ,-1.334 
Pt0.35Ag0.65_111,0.009 ,2090.772 ,871.257 ,-5.391 ,-2.479 ,1.750 ,1.028 ,58.949 ,44.497 ,2.218 ,0.026 ,1.621 ,1.548 ,114.054 ,61.808 ,-7.160 ,4.081 ,1.203 ,0.687 ,-1.446 
Rh0.4Ag0.6_111,-1.866 ,2124.840 ,1175.037 ,-5.417 ,-2.031 ,1.702 ,1.276 ,65.452 ,47.227 ,1.124 ,3.085 ,1.895 ,1.185 ,89.501 ,44.234 ,-6.863 ,-4.429 ,0.855 ,2.934 ,-1.431 
Ir0.25Ag0.75_111,0.103 ,2321.877 ,595.817 ,-5.423 ,-1.900 ,1.756 ,1.021 ,56.618 ,49.925 ,0.360 ,-5.838 ,2.221 ,1.718 ,98.963 ,48.367 ,-7.211 ,4.200 ,0.933 ,0.591 ,-1.330 
Ag0.2Au0.8_111,0.206 ,1905.504 ,1102.415 ,-5.427 ,-3.765 ,1.872 ,0.703 ,65.310 ,52.148 ,4.171 ,-0.345 ,0.980 ,1.923 ,118.958 ,86.572 ,-7.617 ,3.474 ,1.349 ,1.514 ,-1.328 
Pt0.3Ag0.7_111,0.012 ,2155.309 ,788.829 ,-5.433 ,-2.490 ,1.718 ,0.971 ,50.719 ,43.174 ,0.315 ,-5.858 ,2.302 ,1.682 ,90.914 ,56.204 ,-7.200 ,4.054 ,0.906 ,0.812 ,-1.427 
Ag0.25Au0.75_111,0.096 ,1896.055 ,1070.220 ,-5.437 ,-3.779 ,1.860 ,0.693 ,63.264 ,51.386 ,4.167 ,-0.312 ,0.993 ,1.990 ,116.566 ,86.106 ,-7.599 ,3.528 ,1.334 ,1.480 ,-1.332 
Ag0.75Au0.25_111,0.123 ,2635.657 ,61.886 ,-5.437 ,3.522 ,1.811 ,1.539 ,55.242 ,43.448 ,4.144 ,-5.995 ,1.028 ,1.771 ,105.277 ,83.976 ,-7.440 ,3.814 ,1.142 ,1.220 ,-1.409 
Rh0.35Ag0.65_111,-1.803 ,2216.987 ,1203.977 ,-5.442 ,-2.061 ,1.647 ,1.238 ,65.834 ,47.734 ,1.055 ,3.014 ,1.872 ,1.186 ,92.935 ,44.245 ,-6.842 ,-4.143 ,0.871 ,2.941 ,-1.444 
Rh0.5Ag0.5_111,-1.743 ,1926.170 ,1306.385 ,-5.447 ,-1.886 ,1.596 ,2.132 ,64.980 ,64.379 ,1.312 ,2.811 ,1.248 ,0.834 ,88.926 ,47.874 ,-6.709 ,-4.307 ,0.966 ,2.869 ,-1.307 
Pt0.25Ag0.75_111,0.055 ,2323.652 ,668.928 ,-5.482 ,-2.465 ,1.725 ,0.863 ,47.406 ,43.506 ,-0.058 ,4.326 ,2.397 ,0.691 ,110.825 ,79.145 ,-7.201 ,4.161 ,1.062 ,0.854 ,-1.441 
Ag0.3Au0.7_111,0.171 ,1923.608 ,1082.745 ,-5.486 ,-3.847 ,1.822 ,0.707 ,59.697 ,52.732 ,4.211 ,-0.235 ,0.971 ,2.100 ,115.257 ,82.519 ,-7.594 ,3.613 ,1.289 ,1.422 ,-1.346 
Pd0.55Ag0.45_111,0.038 ,1811.539 ,1668.147 ,-5.499 ,-2.738 ,1.539 ,1.314 ,56.693 ,42.118 ,0.902 ,-3.682 ,2.247 ,1.678 ,71.790 ,41.274 ,-6.751 ,-5.176 ,0.860 ,2.303 ,-1.705 
Pt0.2Ag0.8_111,0.087 ,2379.662 ,572.759 ,-5.506 ,-2.474 ,1.725 ,0.825 ,49.493 ,44.203 ,0.006 ,4.256 ,2.349 ,0.698 ,92.494 ,79.066 ,-7.273 ,4.081 ,0.907 ,0.861 ,-1.426 
Rh0.25Ag0.75_111,0.001 ,2486.675 ,841.927 ,-5.509 ,-2.110 ,1.648 ,1.043 ,73.058 ,39.001 ,1.706 ,-6.099 ,2.213 ,1.339 ,90.471 ,44.792 ,-7.008 ,4.126 ,0.922 ,0.598 ,-1.462 
Rh0.2Ag0.8_111,0.115 ,2467.034 ,741.522 ,-5.515 ,-2.070 ,1.657 ,0.954 ,67.729 ,37.743 ,1.688 ,-6.098 ,2.143 ,1.376 ,88.425 ,45.127 ,-7.053 ,4.045 ,0.886 ,0.611 ,-1.436 
Pd0.45Ag0.55_111,0.065 ,2017.882 ,1531.593 ,-5.523 ,-2.731 ,1.583 ,1.178 ,59.463 ,37.598 ,0.843 ,-3.369 ,2.381 ,1.270 ,75.324 ,38.794 ,-6.857 ,-5.171 ,0.849 ,2.399 ,-1.678 
Ag0.35Au0.65_111,0.078 ,2032.369 ,1072.542 ,-5.530 ,-3.901 ,1.794 ,0.720 ,63.626 ,53.961 ,0.801 ,3.858 ,2.370 ,0.999 ,114.227 ,86.102 ,-7.571 ,3.632 ,1.315 ,1.404 ,-1.367 
Pt0.15Ag0.85_111,0.067 ,2553.036 ,460.466 ,-5.542 ,-2.482 ,1.711 ,0.682 ,49.524 ,44.715 ,-0.162 ,4.118 ,2.365 ,0.717 ,93.271 ,79.081 ,-7.294 ,3.959 ,0.878 ,0.873 ,-1.397 
Ir0.1Ag0.9_111,0.072 ,2640.142 ,463.584 ,-5.544 ,-2.011 ,1.664 ,0.760 ,52.175 ,45.342 ,-0.035 ,4.197 ,2.453 ,0.700 ,97.516 ,78.142 ,-7.267 ,4.054 ,0.865 ,0.836 ,-1.376 
Rh0.15Ag0.85_111,0.070 ,2624.449 ,578.980 ,-5.551 ,-2.030 ,1.652 ,0.883 ,69.142 ,39.906 ,1.393 ,-6.097 ,2.342 ,1.443 ,89.126 ,72.474 ,-7.136 ,4.144 ,0.865 ,0.779 ,-1.438 
Ag0.4Au0.6_111,0.153 ,2053.650 ,1085.701 ,-5.553 ,-3.935 ,1.775 ,0.727 ,56.356 ,56.060 ,4.241 ,-0.095 ,0.956 ,2.308 ,113.890 ,83.576 ,-7.571 ,3.682 ,1.280 ,1.374 ,-1.366 
Pt0.1Au0.9_111,0.088 ,1400.806 ,1090.099 ,-5.561 ,-3.369 ,1.894 ,1.481 ,77.565 ,54.120 ,4.126 ,-5.360 ,0.827 ,2.520 ,119.955 ,100.402 ,-7.513 ,3.470 ,0.936 ,1.280 ,-1.276 
Pd0.35Ag0.65_111,0.079 ,2227.996 ,1326.997 ,-5.563 ,-2.708 ,1.618 ,1.067 ,61.921 ,34.551 ,0.763 ,-3.472 ,2.415 ,1.370 ,83.683 ,43.083 ,-6.983 ,4.239 ,0.896 ,0.548 ,-1.589 
Pd0.3Ag0.7_111,0.085 ,2290.075 ,1145.591 ,-5.575 ,-2.748 ,1.636 ,0.866 ,68.188 ,36.848 ,1.691 ,4.409 ,2.124 ,0.648 ,84.559 ,69.450 ,-7.030 ,4.337 ,0.878 ,0.721 ,-1.540 
Rh0.1Ag0.9_111,0.068 ,2742.050 ,666.985 ,-5.581 ,-2.107 ,1.609 ,0.693 ,70.737 ,41.203 ,1.363 ,4.175 ,2.136 ,0.696 ,92.939 ,76.178 ,-7.149 ,4.065 ,0.848 ,0.811 ,-1.446 
Rh0.55Ag0.45_111,0.057 ,1476.498 ,1291.482 ,-5.582 ,-2.035 ,1.490 ,2.397 ,61.327 ,51.002 ,1.410 ,-3.152 ,1.631 ,2.578 ,85.230 ,43.593 ,-6.625 ,-4.393 ,0.869 ,2.903 ,-1.295 
Pd0.4Ag0.6_111,0.095 ,2185.921 ,1309.351 ,-5.593 ,-2.485 ,1.520 ,0.798 ,60.688 ,37.694 ,0.794 ,-6.006 ,2.387 ,1.309 ,83.663 ,41.609 ,-6.892 ,4.288 ,0.876 ,0.577 ,-1.628 
Pd0.25Ag0.75_111,-0.861 ,2455.724 ,977.317 ,-5.595 ,-2.745 ,1.618 ,0.826 ,64.259 ,40.693 ,1.739 ,4.291 ,1.965 ,0.661 ,84.124 ,74.742 ,-7.099 ,4.180 ,0.888 ,0.758 ,-1.506 
Pd0.2Ag0.8_111,0.117 ,2501.707 ,704.533 ,-5.597 ,-2.529 ,1.659 ,0.692 ,57.973 ,42.411 ,1.852 ,-0.507 ,1.821 ,1.790 ,85.343 ,74.700 ,-7.155 ,4.097 ,0.844 ,0.787 ,-1.508 
Pd0.1Ag0.9_111,0.076 ,2712.883 ,538.573 ,-5.607 ,-2.716 ,1.668 ,0.575 ,67.011 ,43.595 ,1.305 ,4.016 ,2.015 ,0.718 ,87.040 ,76.760 ,-7.244 ,3.889 ,0.856 ,0.840 ,-1.412 
Ag0.45Au0.55_111,0.006 ,2090.277 ,1084.164 ,-5.609 ,-4.006 ,1.729 ,0.757 ,57.087 ,51.754 ,-0.009 ,4.271 ,2.418 ,0.922 ,110.908 ,85.442 ,-7.539 ,3.683 ,1.283 ,1.340 ,-1.369 
Ag0.5Au0.5_111,0.119 ,2065.438 ,1146.435 ,-5.656 ,-4.062 ,1.693 ,0.774 ,57.158 ,49.462 ,0.016 ,4.290 ,2.437 ,0.921 ,109.810 ,82.354 ,-7.552 ,3.722 ,1.234 ,1.316 ,-1.369 
Rh0.45Ag0.55_111,-1.591 ,1731.635 ,1045.736 ,-5.663 ,-3.063 ,1.431 ,2.026 ,66.435 ,48.665 ,1.361 ,-2.910 ,1.875 ,2.204 ,91.597 ,45.192 ,-6.727 ,-4.085 ,0.926 ,2.882 ,-1.336 
Cu0.15Ag0.85_111,0.081 ,2602.236 ,834.069 ,-5.688 ,-3.395 ,1.732 ,0.433 ,70.615 ,56.166 ,0.660 ,4.005 ,2.310 ,0.968 ,85.216 ,83.340 ,-7.423 ,3.666 ,0.840 ,1.149 ,-1.575 
Pd0.5Ag0.5_111,0.053 ,1841.407 ,1673.977 ,-5.769 ,-2.752 ,1.317 ,1.845 ,58.154 ,41.827 ,0.859 ,-3.682 ,2.291 ,1.589 ,80.449 ,42.114 ,-6.765 ,-4.638 ,0.823 ,2.735 ,-1.688 
Cu0.3Ag0.7_111,0.049 ,2128.956 ,1816.861 ,-5.827 ,-3.532 ,1.722 ,0.592 ,72.158 ,51.761 ,0.330 ,4.043 ,2.909 ,0.918 ,95.206 ,81.587 ,-7.475 ,3.623 ,1.111 ,1.227 ,-1.621 
